marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date	helpful_total_ratio	review_month
US	37872678	R3GDHDHLWRVQN4	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	super cool	this hair dryer is amazing it has the perfect temperatures and blow strength for thick hair that takes long to dry this is a miracle and its very sturdy firm robust it seems that a made a very good choice	2013-04-25	NaN	2013-04-01
US	14670670	R1WIW28JY8PTAY	B0026ZD0WM	57056668	sunbeam 1632-040 global economizer hair dryer	Beauty	3	6	8	N	Y	too large for my area	looked nice didnt even turn it on as it was too large for my space to hang it need to have dimensions in description	2013-04-24	0.75	2013-04-01
US	20325693	R25EVPS6SV3TYS	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	5	0	0	N	Y	good dryer	i bought this for my mom who has had issues with blow dryers melting her finetextured hair she loves this one it dries her hair very fast and doesnt melt your hair like other blow dryers can the retractable cord is very nice as well and the dryer doesnt feel cheap if youre in the market for a new dryer give this one a try	2013-04-24	NaN	2013-04-01
US	23450515	R1GK7DZTWQCWM6	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	3	0	0	N	Y	fairly easy to install lasted three years	i have had this dryer for three years to the day and it died three years without continuous use doesnt seem very long to me only reason i would purchase the same dryer again is because the mounting hardware etc is already there wish it had more power takes longer to dry my hair others have complained about the green light i wish it was blue but it is nice to have that extra nightlight in the bathroom led so it doesnt take much electricity and i dont sleep in my bathroom so it doesnt bother me	2013-04-23	NaN	2013-04-01
US	46188910	RVOLRKHYKM843	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	2	2	N	Y	conair tourmaline	i read the reviews on this product from other customers before i purchased this dryer i absolutely love this hairdryer i have owned several hairdryers over the years and have even been known to burn up a few this dryer gets my thick hair completely dry and frizzfree in under 3 minutes i use product and a round brush and have been very pleased with this dryer it is quiet and doesnt get too hot i love the adjustable heat and speed settings i also use the concentrator attachment to channel the air i was unable to find this product at any local retailers walmart and target are the two i checked and i think it is better than the conair infinity x pro model if you need a dryer that gets your hair dry quickly and with minimal frizz this is the one for you	2013-04-23	1	2013-04-01
US	40764357	R2ZFK8EJAE8SZH	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	4	0	0	N	Y	hair dried fast	dont know if the ionic conditioning is working but my hair dries fast only use it once in a while since i use it to dry my hair on cold days	2013-04-23	NaN	2013-04-01
US	44625512	R21MQNSAQI7VU2	B00009YJSJ	109106777	conair wallmount 1600 watt hair dryer with led night light; white	Beauty	5	0	0	N	Y	wife loves it	this hair dryer arrived in good time and worked as advertised my wife loves that it hangs on the wall in our bathroom she finds it very convenient would not hesitate to deal with this company again	2013-04-23	NaN	2013-04-01
US	28913742	R37E37NDGEDISO	B000BBS636	560455235	conair yb075w pro yellowbird 1875-watt professional hair dryer	Beauty	1	0	0	N	Y	yellowbird hair dryer	i purchased this item from super pharmacy unica on february 26 2013 i received this item at the beginning of march 2013 i have used this hai rdryer probably six or eight times since receiving yesterday i had to dry my hair ao i turned the dryer on and smoke began to pour out of the on off switch i immediately turned it off i sent an email to the seller and i have not received a reply i have used yellowbird hair dryers which i have purchased from other vendors for many years and i have never had a problem with this brand of hair dryer furthermore this seller has not replied to any of my emails i want my money returned so that i can purchase a new yellowbird hair dryer from a reputable company	2013-04-23	NaN	2013-04-01
US	44774519	RLXXIK5ZHB7I5	B004YZMKKU	258419037	john frieda(r) jf1r 1,875-watt hair dryer	Beauty	5	0	0	N	Y	very good	this is a very good hair dryer it doesnt mess up my hair very good product i would definitely recommend it	2013-04-22	NaN	2013-04-01
US	40947265	R1RYAYGA0D8HLA	B0009XH6V4	670161917	andis micro turbo hair dryer	Beauty	5	0	0	N	Y	super light and lots of power	ok so we all know that we cant pack a lot of heavy thingsbr this little dryer will save a lot of pounds and it works great	2013-04-22	NaN	2013-04-01
US	41670652	R14PLJJ7VHCRPH	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	5	0	0	N	Y	great product	i moved to usa recently and needed everything for my house this dryer was a perfect combination of price and quality	2013-04-22	NaN	2013-04-01
US	43513552	RXSPKU4UXIVOB	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	0	0	N	Y	i really love it	this blow dryer is very efficient the retractable cords are convenient and i have no malfunctioning problems at all the colour is bright and pretty i think i got my moneys worth	2013-04-21	NaN	2013-04-01
US	11692877	R1RDBBZSPNYZC8	B0037MFCHE	423960	infiniti by conair i series folding handle hair dryer	Beauty	5	0	0	N	Y	better than expected	i was looking for a folding handle hair dryer with a retractable cord and this one is perfect it has more features than i expected based on the online description i was pleased to find out there are multiple temperature and speed settings and it is so much more quiet than other hair dryers ive purchased i love it	2013-04-21	NaN	2013-04-01
US	21729451	R39629VOQ2MJNJ	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	4	0	0	N	Y	good not perfect	i picked this out because of the cordkeeper design and it replaced my functioning 1875 watt nontourmaline dryer unless you really want a cordkeeper dryer or have already chosen the 30 price point i might look around more before settling on this one however it does the job and im going to keep it personally i wish i hadnt been so desperate and had spent a little more time looking but im also willing to spend a little or a lot more money for something i wont want to replace laterbr br prosbr cordkeeper no tangled cordsbr good wattage fast drybr tourmaline does soften hair noticeable but subtlebr br consbr heavy i like to hold the dryer vertically above my head and its significantly heavier than a nontourmalinebr large this is above average in size dont think youre going to travel with itbr br some lowstar reviewers mentioned the finish coming off on their hands and id just like to clarify that is a random flaw in their dryers i have porcelain skin and use this on the highest setting for about 2030 minutes and have not seen any finish come off so if youre worried about that its not the normbr br as far as this being a tourmaline dryer its an upgrade from nontourmaline the technology used dries the water on your hair and you should see less heat damage in my perception it does not dry any faster than a nontourmaline at the same wattage	2013-04-21	NaN	2013-04-01
US	14543223	R2HMV7RAM0TLAP	B00APV7OWG	443954263	onei mk-ii air ionique hair dryer with ionic generator for professional blowouts	Beauty	5	10	11	N	Y	very good dryer	this dryer arrived quickly and was packaged well i replaced my old dryer that was similar to this one but this one is lighter and easier to style your hair with itdries your hair quickly too i dont need it on the highest setting for too long it came with a concentrator and a diffuser	2013-04-21	0.9090909090909091	2013-04-01
US	23364427	R71QNL41AC961	B000E8PG98	676407800	conair 1875 watt cord-keeper hair dryer; pink	Beauty	4	0	0	N	Y	i like the cord keeper	its a blow dryer i have never noticed any difference of any dryer from the ones my mother used on me as a child in the early 90s to all the new 34amazing34 technology let your hair air dry until its about half dry dry the dryer with a paddle brush and only point the dryer down on medium heat its all the same i like the cord keeper and the bright color	2013-04-20	NaN	2013-04-01
US	16418014	R2IGFX15011W9M	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	4	0	0	N	Y	works well but a bit large	this hair dryer works extremely well in all aspects except that its size is quite large to be used as a travel dryer	2013-04-20	NaN	2013-04-01
US	21623643	R1YKQDNRD3XWIT	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	5	0	0	N	Y	great	this hair dryer is awesome i read many reviews about it online and i am so glad i listened and bought this you will not be sorryits great it heats up has a retractable cord and folds for easy storage	2013-04-20	NaN	2013-04-01
US	47529107	R2J8RXSG048TTH	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	4	0	0	N	Y	great value for money	im very pleased with this purchase for the price the hairdryer is powerful and heats up quickly and the concentrator nozzle is just the right size for drying your hair with a barrel brush i also like the look and feel of it the coating on the handle makes it easy to grip the only con is a very minor one and why i rate this as 4 stars is that its a little heavier than previous hairdryers which ive owned but this wouldnt put me off purchasing this model again	2013-04-19	NaN	2013-04-01
US	39593847	R9RL4G7YFJW98	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	1	1	N	Y	love my conair hair dryer	as other reviewers said it is light and quiet these are two things that really impressed me plus it does a good job drying my hair	2013-04-19	1	2013-04-01
US	40140588	R14D696FTW1EDJ	B0009XH6V4	670161917	andis micro turbo hair dryer	Beauty	5	0	0	N	Y	mighty mini	i forgot to take my hairdryer with me when visiting a friend she had this dryer in her guest bathroom and after using it for a few times i said this is the most wonderful little dryer i have to get one it is so powerful and makes drying not only quick but blows in lots of volume i bought one for my home in fl and a second one to take home to my mi home this summer i was so happy to locate it so easily by just going to amazon	2013-04-19	NaN	2013-04-01
US	53032224	R22NEBZV2C5F20	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	great blow dryer	i discovered this while on vacation recently all of the hotels we have stayed in recently have had this blow dryer available for guests its light weight fairly quiet and the variable temperatures sold me it also has a cool button which is fantastic when its hot i actually ordered this from amazon while still on vacation so it would be at my home when i returned	2013-04-19	NaN	2013-04-01
US	36707400	R1320G3JB9E658	B003TQPRGY	814216548	revlon 1875w compact travel hair dryer	Beauty	5	0	0	N	Y	good basic dryer	it works with its 3 settings hot warm and cool its also pretty strong and dries my hair quickly i have long hair i only wish it came with that angled head attachment so you can blow in a direction	2013-04-18	NaN	2013-04-01
US	11388247	RCBGNNMOQIE4L	B000FS1W4U	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	1	13	15	N	Y	doesnt work	i plug it and it doesnt work just bought it and i never used it before what do i do with it	2013-04-18	0.8666666666666667	2013-04-01
US	17510152	R13S42E7NH2C1D	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	4	0	0	N	Y	comfortable and fast	so far so good the light weight and speedy dry time help me reduce stress to back and neck muscles	2013-04-18	NaN	2013-04-01
US	19918021	R1894HPBP8VMUK	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	4	0	0	N	Y	like it	i have only used it in the low setting and it works well for me it is a bit big i have to find a way to easily manage the cable easily after each use though	2013-04-18	NaN	2013-04-01
US	45013766	R2A64M5Z3A4WTN	B0018C3V5A	833461643	turbo power 3200 twin turbo hair dryer, black	Beauty	5	1	2	N	Y	the best dryer ever omg its the best	love it left my hair sooooooo beautiful like in the salonbr does not over heatbr and its small lightweigh powerful but dont let the size and weight misguide you its a powerful thing like a plane or car or boatlove it i use it on my hair on m moms hair on my cousins hair and on my sisters hair and on my 2 dogs hair i would use it on my dads hair but hes bald lol love it get it asap you cant go wrong	2013-04-18	0.5	2013-04-01
US	25598691	R3863MSEJ01B6P	B003837V8A	475989673	t3 featherweight luxe hair dryer	Beauty	3	0	0	N	Y	great hair dryer	the dryer was advertised as being much lighter than other models and i cant honestly say i have seen any difference in weight i like using the dryer as it has several settings that help dry my hair	2013-04-18	NaN	2013-04-01
US	16931621	R1QHE1ZXRKIEX2	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	this is the best hair dryer i have ever used	i highly recommend this hair dryer for anyone it is light weight and dries my hair very quicklybr it does not burn my hair like the old hair dryers	2013-04-18	NaN	2013-04-01
US	16635809	R3KWYOMEO21NIX	B000FS1W4U	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	5	0	0	N	Y	great price	arrived and works great good power great price and arrived in the exact time frame and all intact good buy	2013-04-17	NaN	2013-04-01
US	33339736	R79BM11Q15IWX	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	strong air and well built	i like it very much for hair drying it works very well the two accessories are not so often used anyway	2013-04-17	NaN	2013-04-01
US	38646154	R3PZE3JNAH78T8	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	4	0	0	N	Y	mini mightiness	i have quite a bit of hair and it has always taken me a long time to dry it with a dryer for as small as this baby is it does a great job of drying hair it is probably not for someone who styles and brushes out their hair while drying but i am a simple person and it suits my needs love that it doesnt take up a lot of space and love that its pink if youre not looking for anything fancy travel quite a bit and want a dryer for basic hairdrying needs i highly recommend it	2013-04-17	NaN	2013-04-01
US	14733495	R3MQENSGUIMRL	B00092M2VO	238410319	andis 1875 watt professional ceramic ionic hair dryer	Beauty	5	0	0	N	Y	great product	bought this product for my mom for christmas she needs a new one every year i dont know what she does but they all end up going out this andis 8200 hair dryer has hung in there and it still works great i would highly recommend it its also very pretty in person the color is great	2013-04-17	NaN	2013-04-01
US	31524956	RHP2FIZCO83BO	B0009XH6VO	223051644	andis hangup 1600w wall mount hair dryer	Beauty	1	0	0	N	Y	stopped working after 3 months	looks good but stopped working after 3 months its beyond producr return time so i cannot return and waste of money	2013-04-17	NaN	2013-04-01
US	51271268	R1K3LCGNJZ36JT	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	4	0	0	N	Y	great dryer	this is the type of dryer i saw in a lot of marriott hotels the cord doesnt completely coil up inside of it there is some hanging out so thats something that might annoy people if they expect it to coil all the way up to the plug end the folding handle is nice too if you want to travel with it my daughters who have lots of hair use it and dont complain about it being low power which is saying something coming from dramatic teenagers	2013-04-17	NaN	2013-04-01
US	20342117	R19UWGNCI5VFG3	B0009XH6V4	670161917	andis micro turbo hair dryer	Beauty	1	1	1	N	Y	too heavy for travel	i found the dryer too heavy and bulky for travel and it didnt fold for compact storage skip this one	2013-04-17	1	2013-04-01
US	25966705	R2GP4IKVA6FV1D	B000065DJY	919751065	revlon 1875w volumizing hair dryer	Beauty	5	0	1	N	Y	other reviews are crazy	love this dryer i have very thick unmanageable hair but with this bad boy it goes from super frizzed out to soft and shiny its not heavy at all and i havent had any problems with it overheating or shorting out sounds like operator errors to me definitely worth the money and the wait	2013-04-17	0	2013-04-01
US	15486741	R1X51XL19FU7JZ	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	0	0	N	Y	worth the cost	we have had numerous hair dryers this is def one of the best forceful air and the cord retractor has worked great so far very satisfied one note is while pushing the retract cord button hold the cord as it goes in so it doesnt whip around	2013-04-17	NaN	2013-04-01
US	40950802	R3MNVCSQP4L65E	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	0	0	N	Y	works great	i love this blow dryer helps me when styling my hair comes with 2 connectors for styling and love using them both great product for the value and i like the color the retractable cord is a big plus too	2013-04-16	NaN	2013-04-01
US	18379380	R2E5IRDZBDN29U	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	2	0	1	N	Y	would not recommend the ceramic is peeling all over the dryer	a couple of months after i purchased this hair dryer the ceramic started peeling all over the dryer especially around the handle and the nozzle not only is it nasty looking but the material flakes all over the place including in my hair while im drying it the dryer still works fine but i would never recommend it	2013-04-16	0	2013-04-01
US	40460711	R137D5R0URB5Q3	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	1	0	0	N	Y	terrible	i would not recommend this product as it is not well manufactured nor does it last for a good period of time it is not a good investment of your money	2013-04-16	NaN	2013-04-01
US	22460681	R2KWFCBGXTW0UR	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	0	0	N	Y	excellent	i replaced my 13year old conair hair dryer with this one i love it the efficiency cuts my dry time probably in half the dryer is heavy but it is not a problem for me i would also be careful of the retractable cord it can fly all over the place and hit you or something else i have had the dryer for several months now and so far no problems mechanically im hoping it will last as long as my last one	2013-04-16	NaN	2013-04-01
US	10108078	RY0EYZML4G65S	B0001B86HM	805407843	conair pro styler bonnet hair dryer, white	Beauty	5	0	0	N	Y	great buy	no problems and drys my hair well there are only two settings however the temperatures are great the low gets hot enough and the high gets hot the shipment was really a big surprise i received this product within two days time from ordering it	2013-04-16	NaN	2013-04-01
US	51788227	RJHXRXG7ZVLMV	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	4	0	0	N	Y	works well	this dryer works really well i have long hair and hate having to wait to dry it this dryer cut down the amount of time it takes it also has three speed settings witch is nice	2013-04-15	NaN	2013-04-01
US	22035043	RMQRYSMVQL6YA	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	5	0	0	N	Y	the gift	my twin sister loved it she need one so i gave it to her as a giftthanks i would give it as gifts	2013-04-15	NaN	2013-04-01
US	15834975	R3IN5SCZS66NFR	B003837V8A	475989673	t3 featherweight luxe hair dryer	Beauty	5	0	1	N	Y	worth every penny	i battled with myself over spending this much on a hairdryer and im so glad that i did twice i have used it to blow out my hair and my thin fine hair looks amazing with little need for touch ups with a straightener no fly aways when i decided to try the diffuser and wear my hair curly i was hesitant because my conair would leave my hair super frizzy not with the t3 i had beautiful curls frizzfree dont let the lighter air flow throw you this little baby has lots of drying power great size lightweight and the velcro cord keeper is helpful when ready to put away	2013-04-15	0	2013-04-01
US	11594464	R2B9KEE921A1LZ	B001BOFIRO	26711891	andis tourmaline ionic/ceramic 1875 watt hair dryer	Beauty	5	0	0	N	Y	love it	i love this blow dryer i was hesitant to spend more than 20 but so glad i did i have naturally curly hair and i notice my hair is way less frizzy i did not notice it being heavy at all seemed same weight as my old blow dryer the noise is about average i wouldnt say it is quiet but its not too loud either about the same as any other hair dryer ive used	2013-04-14	NaN	2013-04-01
US	18065894	R2B8EZYJ4DY8RP	B001BOFIRO	26711891	andis tourmaline ionic/ceramic 1875 watt hair dryer	Beauty	5	0	0	N	Y	works great	drys my hair quickly my hair is thick this dryer cuts my time in half i would recommend it for anyone	2013-04-14	NaN	2013-04-01
US	4515752	R2HOCEXPVI5C89	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	love love love it	super sleek lookingbr works greatbr cold air gives out cold air n hot gives out hot if you know what i mean not like those hair dryers that give warm air when you want coldbr br good investment	2013-04-14	NaN	2013-04-01
US	5626235	R1JX5SJIW61G1L	B000V3URNG	843035023	elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer	Beauty	5	0	0	N	Y	satisfecha con el producto	es practico y bueno encantada con el producto desde vargas venezuelabr se los recomiendo el producto llego en buen estado	2013-04-14	NaN	2013-04-01
US	46335243	RLNUMMWU7Y6XR	B002B8VE4U	74735317	travel smart by conair dual voltage 1875 watt hair dryer	Beauty	3	6	8	N	Y	still looking	i am disappointed tha it is so large not what i envisioned for a travel dryer certainly not mini works ok at home	2013-04-14	0.75	2013-04-01
US	14537526	R1ERSKY9UYUBYE	B00006IV22	357308868	conair 1875 watt dual voltage folding handle hair dryer	Beauty	4	0	0	N	Y	performed asadvertised	i like this dryer it is nothing fancy but it does everything i was looking for it is powerful enough to dry my hair quickly as well as lightweight and spaceefficient small bathroom counter i like the cool shot feature and it was a good value	2013-04-14	NaN	2013-04-01
US	35946180	R1VS0KFRR4A16G	B001UHN0OA	396337866	extracompact twinturbo 3500 2000 watt compact professional hair dryer	Beauty	5	0	0	N	Y	terrific	this was recommended by my hairdresser and it is all i expected it dries my hair faster and most likely wont konk out in a few years	2013-04-14	NaN	2013-04-01
US	11703990	R3F3056NDGL27A	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	2	1	1	N	Y	hair gets stuck on backside	this blowdryer is okay i orignally bought it because i heard it was a reliable brand and i also needed a new blow dryer and this was on sale with a 4 dollar off coupon the filter that the air goes in through and then gets heated and comes out the other end so the back side it my hair gets stuck in this everytime i use it it drives me crazy so everytime i have to stop the bblow dryer and cut my hair out of it and clean the filter the smell also i a dirffernt smell that comes out i dont know if thats just because my hair that gets stuck is making it smell because it burned or that its just a differnt blow dryer from my preivou one but i think i might just have t get used to it	2013-04-13	1	2013-04-01
US	24290298	R3GDAL7RHSOV6C	B000E8PG98	676407800	conair 1875 watt cord-keeper hair dryer; pink	Beauty	5	0	0	N	Y	bought it for my wifeshe loves it	in the days when i had hair to blow drymost handhelds just either were too hotor just plain sucked i got this for my wife and she has beautiful thick hairif shes happy with itits a winner	2013-04-13	NaN	2013-04-01
US	15783204	R39Z9ZDAYQBZ8H	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	4	0	1	N	Y	functional for guys	semiembarrassed to admit that im a guy who uses a blow dryer but that being said i dont have to use product anymore and my hair looks good after like 2 mins of blowdrying yay	2013-04-13	0	2013-04-01
US	25307836	RSXYR94FRXTP8	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	5	0	0	N	Y	hairdryers	we purchased these after using in a hotelbr great and compactbr just bought 5 more for our second home baths so our guests will have them too	2013-04-13	NaN	2013-04-01
US	22652468	R3QFKNH2CCOZ91	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	4	0	0	N	Y	sleek great settings but has initial unpleasant odor	very nice blow dryer bit of an odor the first uses it needs to burn off before it will fade pretty and very happy with the number of speed and heat settings	2013-04-13	NaN	2013-04-01
US	50246104	R37SHOO5HT9H8Z	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	4	0	0	N	Y	nice little hair dryer	this little hair dryer is very lightweight nice small for traveling and just as nice for every day use it is quite powerful for being so small but drys my hair in no time at all i love the travel bag that comes with it	2013-04-13	NaN	2013-04-01
US	19337277	R3QSOK3OVPZYNS	B004INUY06	303775294	conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue	Beauty	5	0	0	N	Y	best hairdryer ive ever had	i love this blow dryer it really is quieter than any other one ive owned the attachments that come with it are great and it cuts down a ton on frizzbr br i love that the handle folds up for easy storage and its really lightweight you dont feel like your arm is going to fall off while drying your hair its also pretty quick i have thick straight hair that goes halfway down my back and it takes around 10 minutes to dry	2013-04-12	NaN	2013-04-01
US	50400129	R14HKKADNK8WRN	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	4	0	0	N	Y	lightweight	considering the lower price this conair turbo slyler does everything it claimed it could do i used another brand before and wasnt happy with it	2013-04-12	NaN	2013-04-01
US	13356925	R8X75MPHUEZ1I	B0009XH6UU	486589264	andis pro style soft grip 1600 watt hair dryer	Beauty	5	0	0	N	Y	awesome little dryer	i used one of these hair dryers at a hotel back in 2008 and when we returned from our trip i immediately ordered 2 i recently dropped the original one and broke it so had to get the backup second one i had ordered out to use then i ordered another back up just in case i have been caught short before by different brands and had to go to an event with wet hair that will never happen again since i always keep a backup nowbr gets the job done and it is a nice light dryer packs easy just love these never stop carrying them please	2013-04-11	NaN	2013-04-01
US	36574828	R2T2JJME82Y2HT	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	4	0	0	N	Y	gets hot fast	this thing pumps out hot air pretty much instantaneously great for people with no patience it might be nice if it had more oomph on the high setting but my girlfriend says the same thing so i guess i shouldnt throw stones	2013-04-11	NaN	2013-04-01
US	11089059	R2FWP6JNF8UO5L	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	0	0	N	Y	great hair dyer	i use it everyday it works great no problems good price i got one for every bathroom good power easy buy	2013-04-11	NaN	2013-04-01
US	11027980	R3B1HVU0GGJZIG	B000R80ZTQ	486774008	conair 1875 watt cord keeper 2-in-1 hair dryer, black	Beauty	5	0	0	N	Y	love it	love this hair dryer everything as described seriously people hold the plug while you push the button to retract and no one gets hurt	2013-04-11	NaN	2013-04-01
US	4230917	RE4NG88S74KW9	B000K7JLGM	199558933	t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer	Beauty	1	1	2	N	Y	big lie fake do not buy	i ordered this product because i heard from a number of friend how great it was i have curly hair so i also ordered the diffuser to match it i used it once to dry my hair it was okay not as i was told it would be i then tried my diffuser i used it 2 times i went to pull the diffuser off to go back to the drying piece the blowdryer completely fell apart i noticed that the blowdryer is made out of card board inside that is so dangerous i tried to get a refund from the 3rd party vendor and they replied by saying 34throw away the item we will mail out a replacement34 i wrote back and demanded my money i never heard back from them so amazon luckily refunded my money for a dryer that is over 100 this is ridiculousbr br my mistake was to not read the reviews i am writing this to save people money dont do it i believe the blow dryer i got is a knockoff and i would hope these people selling them are caught and prosecuted	2013-04-11	0.5	2013-04-01
US	17612178	R26ELRND66J6SG	B00005O0MZ	694290590	conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer	Beauty	3	1	1	N	Y	good dryer one problem	this is a fast powerful hair dryer i have medium length medium thick hair and this little number works fast without overdrying the problem the plug is too loose in the socket this is the same socket ive used for several different curling wands straighteners hair dryers battery chargers and even glad plugins over the last eight years the plugs on all those items fit the outlet just fine the plug on this dryer will fall right out of the socket six or seven times in the five or six minutes it takes to dry my hair very frustrating i usually sit a heavy book about 8 inches out on the cord to hold it steady then shove a vase against the plug to keep it in the socket of course this leaves very little cord length for raising the dryer up to my head since the cord is already a bit short	2013-04-11	1	2013-04-01
US	52640433	RJ1ZSA29694HI	B0026ZD0WM	57056668	sunbeam 1632-040 global economizer hair dryer	Beauty	5	25	26	N	Y	no doubt this is the best	after spending another vacation week in a hilton using this wonderful dryer i knew it would be disappointing to go home and not have one its compact perfect heat settings 2 and so easy to use the cord is the perfect length i never take a blowdryer with me when i travel because i just love these wall mounted ones by sunbeam you have one button to push to turn it on and then when youre done just put the dryer back into its holder and it automatically turns off its easy to clean and easy to change the wattage setting i mounted it near my mirror and the nightlight which i thought would not be a good thing turns out to be so perfect in the middle of the night having two heat settings as far as inside the dryer to save electricity is great for those that want a softer not as hot twosetting dryer or those that are trying to save money among other things its perfect i gave away my other dryer and never looked backbr br get it youll love it really i promise	2013-04-11	0.9615384615384616	2013-04-01
US	49818614	RU92ZD3GOTCL6	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	0	N	Y	great for thick hair	my sister got one for christmas and i borrowed it from herfell in love with it my hair is thick and it dries in less time than my other one	2013-04-11	NaN	2013-04-01
US	39601530	R3E1DP09H2427B	B0008ENT8I	868768702	proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish	Beauty	4	0	0	N	Y	noise level	i dont have much experience with hair dryers thats my wifes responsibility but she has mentioned several times that she finds this particular product noisier than she liked or expected	2013-04-10	NaN	2013-04-01
US	14514643	R1G7Y8LY94CR96	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	great idea	we have a tiny bathroom with no storagethis hair dryer is so perfectits out of the way when not in usedoes not take up drawer spaceeven has a night light	2013-04-09	NaN	2013-04-01
